year,month,gear,SPECIES_CODE,SPECIES_COMMON_NAME,landed_kg,hooksTraps,minutes,FENoGear,covid
2011,3,HOOK AND LINE,421,ROSETHORN ROCKFISH,74.84,36116,30479,19,0
2011,3,UNSPECIFIED,421,ROSETHORN ROCKFISH,8.45,0,0,3,0
2011,3,HOOK AND LINE,426,BLACK ROCKFISH,135.09,836,8017,20,0
2011,3,HOOK AND LINE,433,TIGER ROCKFISH,180.45,13742,11033,21,0
2011,3,MIDWATER TRAWL,435,BOCACCIO,111.17,0,509,0,0
2011,3,BOTTOM TRAWL,437,CANARY ROCKFISH,75067.44,0,32753,0,0
2011,3,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,60194.92,0,24405,0,0
2011,3,HOOK AND LINE,439,REDSTRIPE ROCKFISH,11.11,1706,1166,0,0
2011,3,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,36.9,0,294,0,0
2011,3,MIDWATER TRAWL,450,SHARPCHIN ROCKFISH,2.52,0,216,0,0
2011,3,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,7485.73,484032,504548,68,0
2011,3,TRAP,451,SHORTSPINE THORNYHEAD,313.52,4586,195379,12,0
2011,3,UNSPECIFIED,451,SHORTSPINE THORNYHEAD,190.25,0,0,1,0
2011,3,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,37.78,0,173,0,0
2011,3,BOTTOM TRAWL,455,SABLEFISH,10908.63,0,18935,0,0
2011,3,BOTTOM TRAWL,467,LINGCOD,13987.28,0,32855,0,0
2011,3,BOTTOM TRAWL,596,PACIFIC SANDDAB,123.14,0,1951,0,0
2011,3,BOTTOM TRAWL,607,PETRALE SOLE,117449.23,0,45647,0,0
2011,3,BOTTOM TRAWL,614,PACIFIC HALIBUT,472.98,0,0,0,0
2011,3,HOOK AND LINE,614,PACIFIC HALIBUT,659395.9,626580,672534,139,0
2011,3,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,1427.92,0,6820,0,0
2011,3,HOOK AND LINE,621,SOUTHERN ROCK SOLE,11.43,4200,664,0,0
2011,3,BOTTOM TRAWL,628,ENGLISH SOLE,22600.32,0,37732,0,0
2011,3,BOTTOM TRAWL,635,CURLFIN SOLE,2.22,0,254,0,0
2011,3,UNSPECIFIED,412,SPLITNOSE ROCKFISH,25.34,0,0,1,0
2011,3,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,37.71,7320,8256,19,0
2011,3,BOTTOM TRAWL,417,WIDOW ROCKFISH,17983.5,0,16444,0,0
2011,3,MIDWATER TRAWL,417,WIDOW ROCKFISH,84666.74,0,2895,0,0
2011,3,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,96769.44,0,3123,0,0
2011,3,HOOK AND LINE,431,CHINA ROCKFISH,439.29,9572,20752,48,0
2011,3,BOTTOM TRAWL,435,BOCACCIO,8602.26,0,6379,0,0
2011,3,UNSPECIFIED,435,BOCACCIO,13.78,0,0,2,0
2011,3,MIDWATER TRAWL,437,CANARY ROCKFISH,5710.82,0,1492,0,0
2011,3,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,16513.66,0,26969,0,0
2011,3,UNSPECIFIED,455,SABLEFISH,53.79,0,0,1,0
2011,3,HOOK AND LINE,467,LINGCOD,135.71,3800,5599,0,0
2011,3,BOTTOM TRAWL,631,STARRY FLOUNDER,424.18,0,3697,0,0
2011,3,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,13785.48,0,12313,0,0
2011,3,HOOK AND LINE,450,SHARPCHIN ROCKFISH,3.11,2340,838,0,0
2011,3,HOOK AND LINE,461,KELP GREENLING,252.32,7472,15902,30,0
2011,3,MIDWATER TRAWL,467,LINGCOD,104.36,0,822,0,0
2011,3,BOTTOM TRAWL,472,SCULPINS,3799.95,0,2158,0,0
2011,3,BOTTOM TRAWL,540,CABEZON,6.6,0,82,0,0
2011,3,BOTTOM TRAWL,605,DEEPSEA SOLE,10.22,0,225,0,0
2011,3,MIDWATER TRAWL,610,REX SOLE,475.18,0,110,0,0
2011,3,BOTTOM TRAWL,612,FLATHEAD SOLE,7.07,0,0,0,0
2011,4,HOOK AND LINE,56,BIG SKATE,6565.68,93099,52744,12,0
2011,4,MIDWATER TRAWL,59,LONGNOSE SKATE,7.95,0,200,0,0
2011,4,BOTTOM TRAWL,66,SPOTTED RATFISH,1136.66,0,1022,0,0
2011,4,BOTTOM TRAWL,95,AMERICAN SHAD,0.89,0,0,0,0
2011,4,BOTTOM TRAWL,124,CHINOOK SALMON,2.22,0,0,0,0
2011,4,MIDWATER TRAWL,222,PACIFIC COD,52.9,0,30,0,0
2011,4,BOTTOM TRAWL,249,GRENADIERS,49.79,0,0,0,0
2011,4,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,38769.45,391045,291814,61,0
2011,4,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,407.36,420,27395,12,0
2011,4,BOTTOM TRAWL,401,REDBANDED ROCKFISH,10019.95,0,26775,0,0
2011,4,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,2911,0,11532,0,0
2011,4,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,124885.64,0,43047,0,0
2011,4,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,11.1,4640,1727,1,0
2011,4,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,3636.84,0,15615,0,0
2011,4,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,106.74,38420,26292,11,0
2011,4,BOTTOM TRAWL,417,WIDOW ROCKFISH,50607.19,0,15577,0,0
2011,4,HOOK AND LINE,421,ROSETHORN ROCKFISH,86.69,62340,34718,10,0
2011,4,HOOK AND LINE,426,BLACK ROCKFISH,408.1,7400,17748,39,0
2011,4,HOOK AND LINE,429,BLUE ROCKFISH,48.34,2600,2127,0,0
2011,4,BOTTOM TRAWL,435,BOCACCIO,9698.92,0,4190,0,0
2011,4,HOOK AND LINE,437,CANARY ROCKFISH,3858.28,141253,97678,35,0
2011,4,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,445.53,0,2670,0,0
2011,4,BOTTOM TRAWL,446,HARLEQUIN ROCKFISH,377.4,0,96,0,0
2011,4,MIDWATER TRAWL,450,SHARPCHIN ROCKFISH,2.2,0,465,0,0
2011,4,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,7497.04,444435,369925,82,0
2011,4,BOTTOM TRAWL,455,SABLEFISH,13959.18,0,28587,0,0
2011,4,BOTTOM TRAWL,461,KELP GREENLING,22.67,0,104,0,0
2011,4,HOOK AND LINE,467,LINGCOD,155362.55,272145,311125,207,0
2011,4,UNSPECIFIED,467,LINGCOD,13.78,0,0,1,0
2011,4,BOTTOM TRAWL,472,SCULPINS,962.79,0,465,0,0
2011,4,BOTTOM TRAWL,596,PACIFIC SANDDAB,462.74,0,354,0,0
2011,4,HOOK AND LINE,607,PETRALE SOLE,13.78,3500,1117,1,0
2011,4,BOTTOM TRAWL,612,FLATHEAD SOLE,40.01,0,96,0,0
2011,4,HOOK AND LINE,614,PACIFIC HALIBUT,502049.91,682574,609802,173,0
2011,4,UNSPECIFIED,614,PACIFIC HALIBUT,47.13,0,0,5,0
2011,4,HOOK AND LINE,621,SOUTHERN ROCK SOLE,1.76,2000,321,0,0
2011,4,BOTTOM TRAWL,628,ENGLISH SOLE,100537.76,0,43134,0,0
2011,4,BOTTOM TRAWL,44,SPINY DOGFISH,469.4,0,1868,0,0
2011,4,HOOK AND LINE,44,SPINY DOGFISH,22745.6,74027,36018,19,0
2011,4,UNSPECIFIED,58,SANDPAPER SKATE,64.01,0,0,7,0
2011,4,HOOK AND LINE,59,LONGNOSE SKATE,28813.82,357677,276921,93,0
2011,4,UNSPECIFIED,59,LONGNOSE SKATE,88.46,0,0,3,0
2011,4,BOTTOM TRAWL,225,PACIFIC HAKE,592.99,0,665,0,0
2011,4,UNSPECIFIED,228,WALLEYE POLLOCK,4,0,0,1,0
2011,4,BOTTOM TRAWL,231,EELPOUTS,39.12,0,250,0,0
2011,4,UNSPECIFIED,231,EELPOUTS,5.78,0,0,1,0
2011,4,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,59174.96,0,26525,0,0
2011,4,UNSPECIFIED,412,SPLITNOSE ROCKFISH,659.22,0,0,1,0
2011,4,MIDWATER TRAWL,417,WIDOW ROCKFISH,326527.49,0,13587,0,0
2011,4,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,345390.01,0,37741,0,0
2011,4,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,596.55,0,5059,0,0
2011,4,HOOK AND LINE,431,CHINA ROCKFISH,568.22,43723,42327,49,0
2011,4,MIDWATER TRAWL,437,CANARY ROCKFISH,3310.59,0,6892,0,0
2011,4,HOOK AND LINE,440,YELLOWMOUTH ROCKFISH,1507.69,65585,68284,14,0
2011,4,HOOK AND LINE,442,YELLOWEYE ROCKFISH,30003.08,211073,192744,118,0
2011,4,UNSPECIFIED,450,SHARPCHIN ROCKFISH,329.39,0,0,1,0
2011,4,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,22161.69,0,34119,0,0
2011,4,MIDWATER TRAWL,467,LINGCOD,454.12,0,3426,0,0
2011,4,HOOK AND LINE,602,ARROWTOOTH FLOUNDER,76.17,1541,4708,2,0
2011,4,MIDWATER TRAWL,607,PETRALE SOLE,11.4,0,30,0,0
2011,4,BOTTOM TRAWL,610,REX SOLE,22390.77,0,31375,0,0
2011,4,UNSPECIFIED,610,REX SOLE,68.01,0,0,2,0
2011,4,BOTTOM TRAWL,625,SLENDER SOLE,84.46,0,0,0,0
2011,4,BOTTOM TRAWL,626,DOVER SOLE,426688.5,0,43871,0,0
2011,4,BOTTOM TRAWL,636,SAND SOLE,49.8,0,526,0,0
2011,4,BOTTOM TRAWL,38,BROWN CAT SHARK,6.67,0,0,0,0
2011,4,BOTTOM TRAWL,222,PACIFIC COD,122224.23,0,59661,0,0
2011,4,HOOK AND LINE,222,PACIFIC COD,1079.95,50893,35232,20,0
2011,4,BOTTOM TRAWL,228,WALLEYE POLLOCK,942.99,0,6712,0,0
2011,4,HOOK AND LINE,396,PACIFIC OCEAN PERCH,39.99,8990,5438,0,0
2011,4,HOOK AND LINE,400,AURORA ROCKFISH,6.67,1440,961,0,0
2011,4,MIDWATER TRAWL,401,REDBANDED ROCKFISH,1.78,0,80,0,0
2011,4,HOOK AND LINE,403,SHORTRAKER ROCKFISH,7755.93,215397,114906,6,0
2011,4,TRAP,403,SHORTRAKER ROCKFISH,8.16,0,6406,5,0
2011,4,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,24606.45,0,10713,0,0
2011,4,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,6117.82,0,14263,0,0
2011,4,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,13453.38,0,8050,0,0
2011,4,UNSPECIFIED,414,GREENSTRIPED ROCKFISH,3.11,0,0,2,0
2011,4,HOOK AND LINE,417,WIDOW ROCKFISH,85.8,1819,2331,0,0
2011,4,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,577.7,58683,39288,24,0
2011,4,UNSPECIFIED,421,ROSETHORN ROCKFISH,9.34,0,0,3,0
2011,4,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,7.56,0,849,0,0
2011,4,BOTTOM TRAWL,426,BLACK ROCKFISH,105.34,0,473,0,0
2011,4,HOOK AND LINE,428,VERMILION ROCKFISH,320.76,21208,20218,14,0
2011,4,HOOK AND LINE,433,TIGER ROCKFISH,203.21,29942,23021,26,0
2011,4,HOOK AND LINE,435,BOCACCIO,3038.73,65104,57409,15,0
2011,4,BOTTOM TRAWL,437,CANARY ROCKFISH,63350.49,0,32081,0,0
2011,4,HOOK AND LINE,439,REDSTRIPE ROCKFISH,6.45,2256,1203,0,0
2011,4,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,21249.16,0,15997,0,0
2011,4,TRAP,451,SHORTSPINE THORNYHEAD,29.31,600,20450,4,0
2011,4,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,35.55,0,810,0,0
2011,4,HOOK AND LINE,455,SABLEFISH,94786.26,485309,411916,77,0
2011,4,TRAP,455,SABLEFISH,17833.63,1500,56321,14,0
2011,4,TRAP,458,SKILFISH,65.78,180,4671,0,0
2011,4,HOOK AND LINE,461,KELP GREENLING,278.11,12742,24336,47,0
2011,4,BOTTOM TRAWL,540,CABEZON,23.35,0,298,0,0
2011,4,BOTTOM TRAWL,607,PETRALE SOLE,53736.95,0,50078,0,0
2011,4,BOTTOM TRAWL,614,PACIFIC HALIBUT,601.89,0,31,0,0
2011,4,BOTTOM TRAWL,619,BUTTER SOLE,408.51,0,1415,0,0
2011,4,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,13037.21,0,10696,0,0
2011,4,MIDWATER TRAWL,626,DOVER SOLE,65.94,0,30,0,0
2011,4,UNSPECIFIED,628,ENGLISH SOLE,16.45,0,0,1,0
2011,4,BOTTOM TRAWL,635,CURLFIN SOLE,73.63,0,1001,0,0
2011,4,UNSPECIFIED,44,SPINY DOGFISH,78.68,0,0,1,0
2011,4,BOTTOM TRAWL,56,BIG SKATE,78489.37,0,26338,0,0
2011,4,BOTTOM TRAWL,58,SANDPAPER SKATE,316.93,0,219,0,0
2011,4,HOOK AND LINE,58,SANDPAPER SKATE,1312.21,50655,45198,15,0
2011,4,BOTTOM TRAWL,59,LONGNOSE SKATE,15819.68,0,26593,0,0
2011,4,UNSPECIFIED,66,SPOTTED RATFISH,147.13,0,0,5,0
2011,4,MIDWATER TRAWL,225,PACIFIC HAKE,1155333.23,0,11973,0,0
2011,4,UNSPECIFIED,225,PACIFIC HAKE,92.91,0,0,2,0
2011,4,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,639.49,0,577,0,0
2011,4,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,341648,0,35199,0,0
2011,4,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,8275.84,0,2606,0,0
2011,4,HOOK AND LINE,401,REDBANDED ROCKFISH,21770.6,332012,288884,72,0
2011,4,TRAP,401,REDBANDED ROCKFISH,84.11,0,8594,7,0
2011,4,HOOK AND LINE,405,SILVERGRAY ROCKFISH,15888.25,230535,167425,42,0
2011,4,HOOK AND LINE,407,COPPER ROCKFISH,2933.12,33933,37227,55,0
2011,4,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,253844.11,0,14244,0,0
2011,4,HOOK AND LINE,424,QUILLBACK ROCKFISH,5374.58,98200,76480,76,0
2011,4,MIDWATER TRAWL,435,BOCACCIO,4744.38,0,5718,0,0
2011,4,UNSPECIFIED,435,BOCACCIO,66.69,0,0,4,0
2011,4,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,74075.99,0,19824,0,0
2011,4,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,88482.08,0,6616,0,0
2011,4,UNSPECIFIED,439,REDSTRIPE ROCKFISH,18.67,0,0,1,0
2011,4,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,41210.42,0,14398,0,0
2011,4,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,35815.56,0,5141,0,0
2011,4,UNSPECIFIED,455,SABLEFISH,36.01,0,0,1,0
2011,4,BOTTOM TRAWL,467,LINGCOD,18178.51,0,39825,0,0
2011,4,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,250007.06,0,24114,0,0
2011,4,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,2248.37,0,0,10,0
2011,4,HOOK AND LINE,626,DOVER SOLE,0.44,1300,1970,0,0
2011,4,BOTTOM TRAWL,631,STARRY FLOUNDER,391.04,0,1690,0,0
2011,4,UNSPECIFIED,631,STARRY FLOUNDER,28,0,0,1,0
2011,5,BOTTOM TRAWL,38,BROWN CAT SHARK,8.89,0,260,0,0
2011,5,UNSPECIFIED,44,SPINY DOGFISH,288.48,0,0,4,0
2011,5,BOTTOM TRAWL,59,LONGNOSE SKATE,22040.03,0,42792,0,0
2011,5,UNSPECIFIED,66,SPOTTED RATFISH,305.83,0,0,5,0
2011,5,BOTTOM TRAWL,96,PACIFIC HERRING,3.56,0,0,0,0
2011,5,UNSPECIFIED,124,CHINOOK SALMON,6.67,0,0,1,0
2011,5,BOTTOM TRAWL,222,PACIFIC COD,372310.1,0,87244,0,0
2011,5,MIDWATER TRAWL,225,PACIFIC HAKE,2470708.65,0,30358,0,0
2011,5,BOTTOM TRAWL,228,WALLEYE POLLOCK,14648.1,0,18959,0,0
2011,5,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,446383.4,0,37631,0,0
2011,5,HOOK AND LINE,396,PACIFIC OCEAN PERCH,66.7,20440,7755,2,0
2011,5,HOOK AND LINE,401,REDBANDED ROCKFISH,18002.44,316867,219828,67,0
2011,5,TRAP,401,REDBANDED ROCKFISH,239.87,0,43331,22,0
2011,5,HOOK AND LINE,403,SHORTRAKER ROCKFISH,8768.11,255513,95356,20,0
2011,5,TRAP,403,SHORTRAKER ROCKFISH,16.32,0,16757,11,0
2011,5,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,9182.82,0,7216,0,0
2011,5,UNSPECIFIED,414,GREENSTRIPED ROCKFISH,58.22,0,0,5,0
2011,5,HOOK AND LINE,417,WIDOW ROCKFISH,85.8,828,1818,0,0
2011,5,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,81424.97,0,9587,0,0
2011,5,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,454.75,0,2127,0,0
2011,5,HOOK AND LINE,44,SPINY DOGFISH,55833.04,136350,61265,36,0
2011,5,MIDWATER TRAWL,56,BIG SKATE,1882.76,0,936,0,0
2011,5,BOTTOM TRAWL,58,SANDPAPER SKATE,187.61,0,4396,0,0
2011,5,MIDWATER TRAWL,59,LONGNOSE SKATE,87.53,0,123,0,0
2011,5,UNSPECIFIED,59,LONGNOSE SKATE,14.22,0,0,1,0
2011,5,BOTTOM TRAWL,124,CHINOOK SALMON,19.11,0,200,0,0
2011,5,BOTTOM TRAWL,231,EELPOUTS,170.25,0,515,0,0
2011,5,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,1396.95,0,1581,0,0
2011,5,BOTTOM TRAWL,401,REDBANDED ROCKFISH,12994.91,0,33727,0,0
2011,5,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,98052.48,0,43269,0,0
2011,5,HOOK AND LINE,405,SILVERGRAY ROCKFISH,6694.48,241188,177516,77,0
2011,5,HOOK AND LINE,409,DUSKY ROCKFISH,6.67,1869,1773,0,0
2011,5,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,33.32,21050,5408,0,0
2011,5,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,2580.81,0,11874,0,0
2011,5,HOOK AND LINE,421,ROSETHORN ROCKFISH,94.36,73140,34303,20,0
2011,5,HOOK AND LINE,426,BLACK ROCKFISH,968.17,12326,35742,96,0
2011,5,HOOK AND LINE,437,CANARY ROCKFISH,4378.18,176383,325651,102,0
2011,5,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,29368.16,0,17819,0,0
2011,5,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,65564.31,0,7159,0,0
2011,5,BOTTOM TRAWL,44,SPINY DOGFISH,1334.85,0,3497,0,0
2011,5,MIDWATER TRAWL,44,SPINY DOGFISH,1042.4,0,354,0,0
2011,5,HOOK AND LINE,56,BIG SKATE,8189.07,108090,114404,25,0
2011,5,HOOK AND LINE,59,LONGNOSE SKATE,24369.82,407724,249210,94,0
2011,5,BOTTOM TRAWL,66,SPOTTED RATFISH,6018.38,0,8105,0,0
2011,5,BOTTOM TRAWL,95,AMERICAN SHAD,21.34,0,624,0,0
2011,5,MIDWATER TRAWL,222,PACIFIC COD,9422.96,0,1056,0,0
2011,5,BOTTOM TRAWL,225,PACIFIC HAKE,2657.38,0,5525,0,0
2011,5,MIDWATER TRAWL,228,WALLEYE POLLOCK,103.13,0,620,0,0
2011,5,UNSPECIFIED,228,WALLEYE POLLOCK,115.12,0,0,3,0
2011,5,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,42215.95,417107,251381,64,0
2011,5,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,344.11,780,78961,28,0
2011,5,BOTTOM TRAWL,400,AURORA ROCKFISH,1.33,0,196,0,0
2011,5,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,1481.51,0,9627,0,0
2011,5,MIDWATER TRAWL,410,DARKBLOTCHED ROCKFISH,160.71,0,123,0,0
2011,5,MIDWATER TRAWL,412,SPLITNOSE ROCKFISH,54.71,0,123,0,0
2011,5,UNSPECIFIED,412,SPLITNOSE ROCKFISH,31.12,0,0,1,0
2011,5,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,207.95,75550,43010,27,0
2011,5,BOTTOM TRAWL,417,WIDOW ROCKFISH,13655.66,0,12710,0,0
2011,5,MIDWATER TRAWL,417,WIDOW ROCKFISH,232245.69,0,9354,0,0
2011,5,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,151294.59,0,36648,0,0
2011,5,UNSPECIFIED,421,ROSETHORN ROCKFISH,95.13,0,0,4,0
2011,5,BOTTOM TRAWL,426,BLACK ROCKFISH,41.34,0,69,0,0
2011,5,BOTTOM TRAWL,428,VERMILION ROCKFISH,1.33,0,155,0,0
2011,5,HOOK AND LINE,428,VERMILION ROCKFISH,872,26659,33057,46,0
2011,5,HOOK AND LINE,429,BLUE ROCKFISH,8.83,900,185,0,0
2011,5,HOOK AND LINE,431,CHINA ROCKFISH,1494.49,99335,74729,84,0
2011,5,BOTTOM TRAWL,435,BOCACCIO,864.12,0,5106,0,0
2011,5,MIDWATER TRAWL,437,CANARY ROCKFISH,12248.56,0,4670,0,0
2011,5,HOOK AND LINE,440,YELLOWMOUTH ROCKFISH,587.3,33060,18756,1,0
2011,5,BOTTOM TRAWL,56,BIG SKATE,44064.64,0,39689,0,0
2011,5,HOOK AND LINE,58,SANDPAPER SKATE,180.28,15463,8909,0,0
2011,5,UNSPECIFIED,58,SANDPAPER SKATE,48.45,0,0,1,0
2011,5,HOOK AND LINE,222,PACIFIC COD,851.15,45702,26313,32,0
2011,5,UNSPECIFIED,225,PACIFIC HAKE,31.56,0,0,1,0
2011,5,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,72317.83,0,23695,0,0
2011,5,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,5378.53,0,1831,0,0
2011,5,HOOK AND LINE,400,AURORA ROCKFISH,0.87,1800,900,0,0
2011,5,MIDWATER TRAWL,401,REDBANDED ROCKFISH,22.93,0,278,0,0
2011,5,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,11124.52,0,8168,0,0
2011,5,BOTTOM TRAWL,407,COPPER ROCKFISH,297.39,0,718,0,0
2011,5,HOOK AND LINE,407,COPPER ROCKFISH,4604.74,65231,262455,100,0
2011,5,UNSPECIFIED,407,COPPER ROCKFISH,1.33,0,0,1,0
2011,5,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,3846.96,0,11930,0,0
2011,5,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,1224.54,112580,70399,56,0
2011,5,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,629,0,2586,0,0
2011,5,HOOK AND LINE,433,TIGER ROCKFISH,348.29,64516,49603,43,0
2011,5,MIDWATER TRAWL,435,BOCACCIO,1349.82,0,3962,0,0
2011,5,BOTTOM TRAWL,437,CANARY ROCKFISH,60923.85,0,31855,0,0
2011,5,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,20979.41,0,11404,0,0
2011,5,HOOK AND LINE,439,REDSTRIPE ROCKFISH,26.68,1834,4400,0,0
2011,5,UNSPECIFIED,451,SHORTSPINE THORNYHEAD,62.23,0,0,1,0
2011,5,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,4995.7,0,25976,0,0
2011,5,MIDWATER TRAWL,455,SABLEFISH,14.15,0,123,0,0
2011,5,BOTTOM TRAWL,467,LINGCOD,77330.67,0,71614,0,0
2011,5,BOTTOM TRAWL,607,PETRALE SOLE,59549.61,0,70648,0,0
2011,5,UNSPECIFIED,610,REX SOLE,297.39,0,0,3,0
2011,5,HOOK AND LINE,626,DOVER SOLE,0.9,2600,314,0,0
2011,5,UNSPECIFIED,626,DOVER SOLE,232.04,0,0,1,0
2011,5,BOTTOM TRAWL,631,STARRY FLOUNDER,48.46,0,558,0,0
2011,5,BOTTOM TRAWL,635,CURLFIN SOLE,604.24,0,3663,0,0
2011,5,HOOK AND LINE,442,YELLOWEYE ROCKFISH,23819.58,329208,480876,181,0
2011,5,BOTTOM TRAWL,446,HARLEQUIN ROCKFISH,85.35,0,0,0,0
2011,5,MIDWATER TRAWL,467,LINGCOD,152.39,0,2374,0,0
2011,5,BOTTOM TRAWL,472,SCULPINS,3674.63,0,1275,0,0
2011,5,BOTTOM TRAWL,596,PACIFIC SANDDAB,1297.54,0,2521,0,0
2011,5,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,958897,0,40805,0,0
2011,5,MIDWATER TRAWL,602,ARROWTOOTH FLOUNDER,460.38,0,123,0,0
2011,5,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,229.81,0,0,3,0
2011,5,BOTTOM TRAWL,610,REX SOLE,37398.15,0,42600,0,0
2011,5,BOTTOM TRAWL,612,FLATHEAD SOLE,247.18,0,3527,0,0
2011,5,HOOK AND LINE,614,PACIFIC HALIBUT,357064.48,758644,815282,177,0
2011,5,HOOK AND LINE,621,SOUTHERN ROCK SOLE,3.53,800,2412,3,0
2011,5,BOTTOM TRAWL,626,DOVER SOLE,193782.74,0,59967,0,0
2011,5,BOTTOM TRAWL,628,ENGLISH SOLE,88757.95,0,60548,0,0
2011,5,MIDWATER TRAWL,628,ENGLISH SOLE,699.23,0,661,0,0
2011,5,MIDWATER TRAWL,442,YELLOWEYE ROCKFISH,3.2,0,395,0,0
2011,5,UNSPECIFIED,442,YELLOWEYE ROCKFISH,33.78,0,0,4,0
2011,5,MIDWATER TRAWL,450,SHARPCHIN ROCKFISH,31.65,0,697,0,0
2011,5,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,45938.65,0,61803,0,0
2011,5,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,4924.33,419119,356944,89,0
2011,5,TRAP,451,SHORTSPINE THORNYHEAD,268.12,2700,97959,25,0
2011,5,BOTTOM TRAWL,455,SABLEFISH,36305.86,0,62309,0,0
2011,5,UNSPECIFIED,461,KELP GREENLING,0.44,0,0,1,0
2011,5,HOOK AND LINE,467,LINGCOD,139747.09,327560,368910,353,0
2011,5,MIDWATER TRAWL,607,PETRALE SOLE,9.33,0,620,0,0
2011,5,BOTTOM TRAWL,614,PACIFIC HALIBUT,1173.58,0,1254,0,0
2011,5,UNSPECIFIED,614,PACIFIC HALIBUT,19.56,0,0,3,0
2011,5,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,98568.9,0,31512,0,0
2011,5,MIDWATER TRAWL,621,SOUTHERN ROCK SOLE,363.17,0,436,0,0
2011,5,UNSPECIFIED,635,CURLFIN SOLE,4,0,0,2,0
2011,5,BOTTOM TRAWL,636,SAND SOLE,766.34,0,2334,0,0
2011,5,HOOK AND LINE,424,QUILLBACK ROCKFISH,11458.21,194086,368679,143,0
2011,5,HOOK AND LINE,435,BOCACCIO,2750,67155,69863,31,0
